TestId,TestDate,EventType,CalvingDate,BirthDate,Parity,DaysInMilk,DailyMilkingYield
3031,2022-01-11,MilkRecording,2021-09-13,2016-01-24,4,120,30.9
3031,2022-02-08,MilkRecording,2021-09-13,2016-01-24,4,148,31.8
3031,2022-03-08,MilkRecording,2021-09-13,2016-01-24,4,176,29.7
3031,2022-04-05,MilkRecording,2021-09-13,2016-01-24,4,204,29.6
3031,2022-05-15,MilkRecording,2021-09-13,2016-01-24,4,244,27
3031,2022-05-24,MilkRecording,2021-09-13,2016-01-24,4,253,25.1
3031,2022-06-21,MilkRecording,2021-09-13,2016-01-24,4,281,23.8
3032,2022-11-21,MilkRecording,2022-11-02,2016-01-24,5,19,41.9
3032,2022-12-18,MilkRecording,2022-11-02,2016-01-24,5,46,43.1
3032,2023-01-15,MilkRecording,2022-11-02,2016-01-24,5,74,43.6
3032,2023-02-13,MilkRecording,2022-11-02,2016-01-24,5,103,40.7
3032,2023-03-12,MilkRecording,2022-11-02,2016-01-24,5,130,39.3
3032,2023-04-11,MilkRecording,2022-11-02,2016-01-24,5,160,36.4
3032,2023-05-09,MilkRecording,2022-11-02,2016-01-24,5,188,33.2
3032,2023-06-05,MilkRecording,2022-11-02,2016-01-24,5,215,30.8
3032,2023-07-03,MilkRecording,2022-11-02,2016-01-24,5,243,27.1
3032,2023-07-31,MilkRecording,2022-11-02,2016-01-24,5,271,23.6
3032,2023-08-28,MilkRecording,2022-11-02,2016-01-24,5,299,16.9
3035,2020-02-26,MilkRecording,2020-02-17,2017-04-26,2,9,36.4
3035,2020-03-31,MilkRecording,2020-02-17,2017-04-26,2,43,39.6
3035,2020-04-28,MilkRecording,2020-02-17,2017-04-26,2,71,42.2
3035,2020-05-26,MilkRecording,2020-02-17,2017-04-26,2,99,48.3
3035,2020-06-23,MilkRecording,2020-02-17,2017-04-26,2,127,41.6
3035,2020-07-21,MilkRecording,2020-02-17,2017-04-26,2,155,42.6
3035,2020-08-18,MilkRecording,2020-02-17,2017-04-26,2,183,42.2
3035,2020-09-15,MilkRecording,2020-02-17,2017-04-26,2,211,37.9
3035,2020-10-14,MilkRecording,2020-02-17,2017-04-26,2,240,35.4
3035,2020-11-10,MilkRecording,2020-02-17,2017-04-26,2,267,32.1
3035,2020-12-08,MilkRecording,2020-02-17,2017-04-26,2,295,24.1
3037,2022-02-08,MilkRecording,2022-02-06,2017-04-26,4,2,0
3037,2022-03-08,MilkRecording,2022-02-06,2017-04-26,4,30,51.9
3037,2022-04-05,MilkRecording,2022-02-06,2017-04-26,4,58,49.9
3037,2022-05-15,MilkRecording,2022-02-06,2017-04-26,4,98,47.4
3037,2022-05-24,MilkRecording,2022-02-06,2017-04-26,4,107,45.4
3037,2022-06-21,MilkRecording,2022-02-06,2017-04-26,4,135,40
3037,2022-07-19,MilkRecording,2022-02-06,2017-04-26,4,163,41.4
3037,2022-07-28,MilkRecording,2022-02-06,2017-04-26,4,172,40.4
3037,2022-08-23,MilkRecording,2022-02-06,2017-04-26,4,198,37.5
3037,2022-09-20,MilkRecording,2022-02-06,2017-04-26,4,226,37.1
3037,2022-10-18,MilkRecording,2022-02-06,2017-04-26,4,254,31.3
3037,2022-10-23,MilkRecording,2022-02-06,2017-04-26,4,259,33.4
3037,2022-11-21,MilkRecording,2022-02-06,2017-04-26,4,288,21.9
3042,2022-05-15,MilkRecording,2022-05-13,2019-09-17,1,2,0
3042,2022-05-24,MilkRecording,2022-05-13,2019-09-17,1,11,27.8
3042,2022-06-21,MilkRecording,2022-05-13,2019-09-17,1,39,35.6
3042,2022-07-19,MilkRecording,2022-05-13,2019-09-17,1,67,35.3
3042,2022-07-28,MilkRecording,2022-05-13,2019-09-17,1,76,34.8
3042,2022-08-23,MilkRecording,2022-05-13,2019-09-17,1,102,33.6
3042,2022-09-20,MilkRecording,2022-05-13,2019-09-17,1,130,32.3
3042,2022-10-18,MilkRecording,2022-05-13,2019-09-17,1,158,31.5
3042,2022-10-23,MilkRecording,2022-05-13,2019-09-17,1,163,31.5
3042,2022-11-21,MilkRecording,2022-05-13,2019-09-17,1,192,31.4
3042,2022-12-18,MilkRecording,2022-05-13,2019-09-17,1,219,31.1
3042,2023-01-15,MilkRecording,2022-05-13,2019-09-17,1,247,24.3
3042,2023-02-13,MilkRecording,2022-05-13,2019-09-17,1,276,21.4
3042,2023-03-12,MilkRecording,2022-05-13,2019-09-17,1,303,15.2
3044,2021-09-22,MilkRecording,2021-08-29,2019-10-06,1,24,26.8
3044,2021-10-19,MilkRecording,2021-08-29,2019-10-06,1,51,26.5
3044,2021-11-16,MilkRecording,2021-08-29,2019-10-06,1,79,29.5
3044,2021-12-14,MilkRecording,2021-08-29,2019-10-06,1,107,27.5
3044,2022-01-11,MilkRecording,2021-08-29,2019-10-06,1,135,24.1
3044,2022-02-08,MilkRecording,2021-08-29,2019-10-06,1,163,22.6
3044,2022-03-08,MilkRecording,2021-08-29,2019-10-06,1,191,23.9
3044,2022-04-05,MilkRecording,2021-08-29,2019-10-06,1,219,22.5
3044,2022-05-15,MilkRecording,2021-08-29,2019-10-06,1,259,19.5
3044,2022-05-24,MilkRecording,2021-08-29,2019-10-06,1,268,21.6
3044,2022-06-21,MilkRecording,2021-08-29,2019-10-06,1,296,21.3
3045,2022-10-18,MilkRecording,2022-10-11,2019-10-06,2,7,31.8
3045,2022-10-23,MilkRecording,2022-10-11,2019-10-06,2,12,40
3045,2022-11-21,MilkRecording,2022-10-11,2019-10-06,2,41,46.4
3045,2022-12-18,MilkRecording,2022-10-11,2019-10-06,2,68,41
3045,2023-01-15,MilkRecording,2022-10-11,2019-10-06,2,96,41.6
3045,2023-02-13,MilkRecording,2022-10-11,2019-10-06,2,125,38.6
3045,2023-03-12,MilkRecording,2022-10-11,2019-10-06,2,152,36.8
3045,2023-04-11,MilkRecording,2022-10-11,2019-10-06,2,182,35.6
3045,2023-05-09,MilkRecording,2022-10-11,2019-10-06,2,210,32.6
3045,2023-06-05,MilkRecording,2022-10-11,2019-10-06,2,237,32.5
3045,2023-07-03,MilkRecording,2022-10-11,2019-10-06,2,265,29.4
3045,2023-07-31,MilkRecording,2022-10-11,2019-10-06,2,293,21.4
3047,2021-09-22,MilkRecording,2021-09-11,2019-10-07,1,11,18.1
3047,2021-10-19,MilkRecording,2021-09-11,2019-10-07,1,38,30.7
3047,2021-11-16,MilkRecording,2021-09-11,2019-10-07,1,66,32.5
3047,2021-12-14,MilkRecording,2021-09-11,2019-10-07,1,94,34.1
3047,2022-01-11,MilkRecording,2021-09-11,2019-10-07,1,122,30.5
3047,2022-02-08,MilkRecording,2021-09-11,2019-10-07,1,150,29.8
3047,2022-03-08,MilkRecording,2021-09-11,2019-10-07,1,178,30.5
3047,2022-04-05,MilkRecording,2021-09-11,2019-10-07,1,206,28.5
3047,2022-05-15,MilkRecording,2021-09-11,2019-10-07,1,246,29
3047,2022-05-24,MilkRecording,2021-09-11,2019-10-07,1,255,28.8
3047,2022-06-21,MilkRecording,2021-09-11,2019-10-07,1,283,27.3
3048,2023-03-12,MilkRecording,2023-02-16,2019-10-07,2,24,50.3
3048,2023-04-11,MilkRecording,2023-02-16,2019-10-07,2,54,48.9
3048,2023-05-09,MilkRecording,2023-02-16,2019-10-07,2,82,44.4
3048,2023-06-05,MilkRecording,2023-02-16,2019-10-07,2,109,42.4
3048,2023-07-03,MilkRecording,2023-02-16,2019-10-07,2,137,36.6
3048,2023-07-31,MilkRecording,2023-02-16,2019-10-07,2,165,35.2
3048,2023-08-28,MilkRecording,2023-02-16,2019-10-07,2,193,30.7
3048,2023-09-25,MilkRecording,2023-02-16,2019-10-07,2,221,30.6
3048,2023-10-23,MilkRecording,2023-02-16,2019-10-07,2,249,30.5
3048,2023-11-20,MilkRecording,2023-02-16,2019-10-07,2,277,30.2
3049,2021-09-22,MilkRecording,2021-09-15,2019-11-03,1,7,13.3
3049,2021-10-19,MilkRecording,2021-09-15,2019-11-03,1,34,27.4
3049,2021-11-16,MilkRecording,2021-09-15,2019-11-03,1,62,29.8
3049,2021-12-14,MilkRecording,2021-09-15,2019-11-03,1,90,24.9
3049,2022-01-11,MilkRecording,2021-09-15,2019-11-03,1,118,27.7
3049,2022-02-08,MilkRecording,2021-09-15,2019-11-03,1,146,30.8
3049,2022-03-08,MilkRecording,2021-09-15,2019-11-03,1,174,27.9
3049,2022-04-05,MilkRecording,2021-09-15,2019-11-03,1,202,27
3049,2022-05-15,MilkRecording,2021-09-15,2019-11-03,1,242,26.4
3049,2022-05-24,MilkRecording,2021-09-15,2019-11-03,1,251,26.4
3049,2022-06-21,MilkRecording,2021-09-15,2019-11-03,1,279,27.2
3050,2023-02-13,MilkRecording,2023-02-10,2019-11-03,2,3,18.6
3050,2023-03-12,MilkRecording,2023-02-10,2019-11-03,2,30,51.4
3050,2023-04-11,MilkRecording,2023-02-10,2019-11-03,2,60,54.8
3050,2023-05-09,MilkRecording,2023-02-10,2019-11-03,2,88,55.2
3050,2023-06-05,MilkRecording,2023-02-10,2019-11-03,2,115,47
3050,2023-07-03,MilkRecording,2023-02-10,2019-11-03,2,143,48.9
3050,2023-07-31,MilkRecording,2023-02-10,2019-11-03,2,171,45.7
3050,2023-08-28,MilkRecording,2023-02-10,2019-11-03,2,199,40.9
3050,2023-09-25,MilkRecording,2023-02-10,2019-11-03,2,227,37.8
3050,2023-10-23,MilkRecording,2023-02-10,2019-11-03,2,255,32.1
3050,2023-11-20,MilkRecording,2023-02-10,2019-11-03,2,283,27.9
3053,2022-11-21,MilkRecording,2022-11-10,2019-11-30,2,11,40.1
3053,2022-12-18,MilkRecording,2022-11-10,2019-11-30,2,38,47.2
3053,2023-01-15,MilkRecording,2022-11-10,2019-11-30,2,66,46.8
3053,2023-02-13,MilkRecording,2022-11-10,2019-11-30,2,95,42.5
3053,2023-03-12,MilkRecording,2022-11-10,2019-11-30,2,122,41.6
3053,2023-04-11,MilkRecording,2022-11-10,2019-11-30,2,152,40.8
3053,2023-05-09,MilkRecording,2022-11-10,2019-11-30,2,180,39.9
3053,2023-06-05,MilkRecording,2022-11-10,2019-11-30,2,207,35.9
3053,2023-07-03,MilkRecording,2022-11-10,2019-11-30,2,235,35
3053,2023-07-31,MilkRecording,2022-11-10,2019-11-30,2,263,33.6
3053,2023-08-28,MilkRecording,2022-11-10,2019-11-30,2,291,26.9
3056,2022-10-18,MilkRecording,2022-10-06,2019-12-07,2,12,39.9
3056,2022-10-23,MilkRecording,2022-10-06,2019-12-07,2,17,46.8
3056,2022-11-21,MilkRecording,2022-10-06,2019-12-07,2,46,54.8
3056,2022-12-18,MilkRecording,2022-10-06,2019-12-07,2,73,53
3056,2023-01-15,MilkRecording,2022-10-06,2019-12-07,2,101,52.4
3056,2023-02-13,MilkRecording,2022-10-06,2019-12-07,2,130,49.7
3056,2023-03-12,MilkRecording,2022-10-06,2019-12-07,2,157,44.6
3056,2023-04-11,MilkRecording,2022-10-06,2019-12-07,2,187,43.4
3056,2023-05-09,MilkRecording,2022-10-06,2019-12-07,2,215,38.3
3056,2023-06-05,MilkRecording,2022-10-06,2019-12-07,2,242,35
3056,2023-07-03,MilkRecording,2022-10-06,2019-12-07,2,270,33
3056,2023-07-31,MilkRecording,2022-10-06,2019-12-07,2,298,28.2
3059,2022-10-23,MilkRecording,2022-10-18,2019-12-22,2,5,27.9
3059,2022-11-21,MilkRecording,2022-10-18,2019-12-22,2,34,44.5
3059,2022-12-18,MilkRecording,2022-10-18,2019-12-22,2,61,47
3059,2023-01-15,MilkRecording,2022-10-18,2019-12-22,2,89,45.3
3059,2023-02-13,MilkRecording,2022-10-18,2019-12-22,2,118,48.2
3059,2023-03-12,MilkRecording,2022-10-18,2019-12-22,2,145,42.7
3059,2023-04-11,MilkRecording,2022-10-18,2019-12-22,2,175,43.3
3059,2023-05-09,MilkRecording,2022-10-18,2019-12-22,2,203,44.2
3059,2023-06-05,MilkRecording,2022-10-18,2019-12-22,2,230,40.2
3059,2023-07-03,MilkRecording,2022-10-18,2019-12-22,2,258,39.5
3059,2023-07-31,MilkRecording,2022-10-18,2019-12-22,2,286,37.7
3061,2022-02-08,MilkRecording,2022-01-21,2020-01-11,1,18,30.2
3061,2022-03-08,MilkRecording,2022-01-21,2020-01-11,1,46,38.1
3061,2022-04-05,MilkRecording,2022-01-21,2020-01-11,1,74,34.1
3061,2022-05-15,MilkRecording,2022-01-21,2020-01-11,1,114,30.7
3061,2022-05-24,MilkRecording,2022-01-21,2020-01-11,1,123,30.2
3061,2022-06-21,MilkRecording,2022-01-21,2020-01-11,1,151,29.6
3061,2022-07-19,MilkRecording,2022-01-21,2020-01-11,1,179,29.1
3061,2022-07-28,MilkRecording,2022-01-21,2020-01-11,1,188,25.7
3061,2022-08-23,MilkRecording,2022-01-21,2020-01-11,1,214,28.2
3061,2022-09-20,MilkRecording,2022-01-21,2020-01-11,1,242,26.7
3061,2022-10-18,MilkRecording,2022-01-21,2020-01-11,1,270,23.5
3061,2022-10-23,MilkRecording,2022-01-21,2020-01-11,1,275,22.3
3061,2022-11-21,MilkRecording,2022-01-21,2020-01-11,1,304,16.8
3064,2021-12-14,MilkRecording,2021-11-29,2020-01-13,1,15,21.7
3064,2022-01-11,MilkRecording,2021-11-29,2020-01-13,1,43,16.5
3064,2022-02-08,MilkRecording,2021-11-29,2020-01-13,1,71,20.8
3064,2022-03-08,MilkRecording,2021-11-29,2020-01-13,1,99,24.1
3064,2022-04-05,MilkRecording,2021-11-29,2020-01-13,1,127,21.7
3064,2022-05-15,MilkRecording,2021-11-29,2020-01-13,1,167,20.7
3064,2022-05-24,MilkRecording,2021-11-29,2020-01-13,1,176,19.9
3064,2022-06-21,MilkRecording,2021-11-29,2020-01-13,1,204,17.8
3064,2022-07-19,MilkRecording,2021-11-29,2020-01-13,1,232,18.3
3064,2022-07-28,MilkRecording,2021-11-29,2020-01-13,1,241,16.1
3064,2022-08-23,MilkRecording,2021-11-29,2020-01-13,1,267,15.3
3064,2022-09-20,MilkRecording,2021-11-29,2020-01-13,1,295,15.8
3067,2022-04-05,MilkRecording,2022-03-27,2020-02-14,1,9,13.4
3067,2022-05-15,MilkRecording,2022-03-27,2020-02-14,1,49,28.7
3067,2022-05-24,MilkRecording,2022-03-27,2020-02-14,1,58,26.4
3067,2022-06-21,MilkRecording,2022-03-27,2020-02-14,1,86,29.9
3067,2022-07-19,MilkRecording,2022-03-27,2020-02-14,1,114,32.5
3067,2022-07-28,MilkRecording,2022-03-27,2020-02-14,1,123,31.5
3067,2022-08-23,MilkRecording,2022-03-27,2020-02-14,1,149,29.7
3067,2022-09-20,MilkRecording,2022-03-27,2020-02-14,1,177,31.1
3067,2022-10-18,MilkRecording,2022-03-27,2020-02-14,1,205,32.2
3067,2022-10-23,MilkRecording,2022-03-27,2020-02-14,1,210,30.8
3067,2022-11-21,MilkRecording,2022-03-27,2020-02-14,1,239,29
3067,2022-12-18,MilkRecording,2022-03-27,2020-02-14,1,266,30.9
3067,2023-01-15,MilkRecording,2022-03-27,2020-02-14,1,294,28.2
3071,2022-02-08,MilkRecording,2022-02-03,2020-02-18,1,5,12.1
3071,2022-03-08,MilkRecording,2022-02-03,2020-02-18,1,33,28.7
3071,2022-04-05,MilkRecording,2022-02-03,2020-02-18,1,61,30.6
3071,2022-05-15,MilkRecording,2022-02-03,2020-02-18,1,101,27.6
3071,2022-05-24,MilkRecording,2022-02-03,2020-02-18,1,110,31.3
3071,2022-06-21,MilkRecording,2022-02-03,2020-02-18,1,138,29.3
3071,2022-07-19,MilkRecording,2022-02-03,2020-02-18,1,166,29.1
3071,2022-07-28,MilkRecording,2022-02-03,2020-02-18,1,175,29.7
3071,2022-08-23,MilkRecording,2022-02-03,2020-02-18,1,201,29.5
3071,2022-09-20,MilkRecording,2022-02-03,2020-02-18,1,229,30.5
3071,2022-10-18,MilkRecording,2022-02-03,2020-02-18,1,257,31
3071,2022-10-23,MilkRecording,2022-02-03,2020-02-18,1,262,30.1
3071,2022-11-21,MilkRecording,2022-02-03,2020-02-18,1,291,28.7
3072,2022-02-08,MilkRecording,2022-01-17,2020-02-25,1,22,17.1
3072,2022-03-08,MilkRecording,2022-01-17,2020-02-25,1,50,29.6
3072,2022-04-05,MilkRecording,2022-01-17,2020-02-25,1,78,31.2
3072,2022-05-15,MilkRecording,2022-01-17,2020-02-25,1,118,31.7
3072,2022-05-24,MilkRecording,2022-01-17,2020-02-25,1,127,29.4
3072,2022-06-21,MilkRecording,2022-01-17,2020-02-25,1,155,29.5
3072,2022-07-19,MilkRecording,2022-01-17,2020-02-25,1,183,24.5
3072,2022-07-28,MilkRecording,2022-01-17,2020-02-25,1,192,28.5
3072,2022-08-23,MilkRecording,2022-01-17,2020-02-25,1,218,29.8
3072,2022-09-20,MilkRecording,2022-01-17,2020-02-25,1,246,28.1
3072,2022-10-18,MilkRecording,2022-01-17,2020-02-25,1,274,28.8
3072,2022-10-23,MilkRecording,2022-01-17,2020-02-25,1,279,27
3073,2023-05-09,MilkRecording,2023-05-07,2020-02-25,2,2,0
3073,2023-06-05,MilkRecording,2023-05-07,2020-02-25,2,29,51
3073,2023-07-03,MilkRecording,2023-05-07,2020-02-25,2,57,48.9
3073,2023-07-31,MilkRecording,2023-05-07,2020-02-25,2,85,45.3
3073,2023-08-28,MilkRecording,2023-05-07,2020-02-25,2,113,43
3073,2023-09-25,MilkRecording,2023-05-07,2020-02-25,2,141,34.9
3073,2023-10-23,MilkRecording,2023-05-07,2020-02-25,2,169,33.7
3073,2023-11-20,MilkRecording,2023-05-07,2020-02-25,2,197,27.8
3073,2023-12-19,MilkRecording,2023-05-07,2020-02-25,2,226,47
3073,2024-01-22,MilkRecording,2023-05-07,2020-02-25,2,260,24.5
3073,2024-02-19,MilkRecording,2023-05-07,2020-02-25,2,288,21
3075,2023-02-13,MilkRecording,2023-01-18,2020-02-25,2,26,33.6
3075,2023-03-12,MilkRecording,2023-01-18,2020-02-25,2,53,46
3075,2023-04-11,MilkRecording,2023-01-18,2020-02-25,2,83,44.8
3075,2023-05-09,MilkRecording,2023-01-18,2020-02-25,2,111,40.8
3075,2023-06-05,MilkRecording,2023-01-18,2020-02-25,2,138,38.2
3075,2023-07-03,MilkRecording,2023-01-18,2020-02-25,2,166,33.1
3075,2023-07-31,MilkRecording,2023-01-18,2020-02-25,2,194,31.9
3075,2023-08-28,MilkRecording,2023-01-18,2020-02-25,2,222,29.8
3075,2023-09-25,MilkRecording,2023-01-18,2020-02-25,2,250,26.3
3075,2023-10-23,MilkRecording,2023-01-18,2020-02-25,2,278,27
3077,2022-04-05,MilkRecording,2022-04-04,2020-03-20,1,1,0
3077,2022-05-15,MilkRecording,2022-04-04,2020-03-20,1,41,37.7
3077,2022-05-24,MilkRecording,2022-04-04,2020-03-20,1,50,37.7
3077,2022-06-21,MilkRecording,2022-04-04,2020-03-20,1,78,35.4
3077,2022-07-19,MilkRecording,2022-04-04,2020-03-20,1,106,27.4
3077,2022-07-28,MilkRecording,2022-04-04,2020-03-20,1,115,30.8
3077,2022-08-23,MilkRecording,2022-04-04,2020-03-20,1,141,33.5
3077,2022-09-20,MilkRecording,2022-04-04,2020-03-20,1,169,30.4
3077,2022-10-18,MilkRecording,2022-04-04,2020-03-20,1,197,34.6
3077,2022-10-23,MilkRecording,2022-04-04,2020-03-20,1,202,35
3077,2022-11-21,MilkRecording,2022-04-04,2020-03-20,1,231,29.5
3077,2022-12-18,MilkRecording,2022-04-04,2020-03-20,1,258,33.3
3077,2023-01-15,MilkRecording,2022-04-04,2020-03-20,1,286,31.7
3079,2022-02-08,MilkRecording,2022-01-25,2020-04-11,1,14,26.4
3079,2022-03-08,MilkRecording,2022-01-25,2020-04-11,1,42,38.1
3079,2022-04-05,MilkRecording,2022-01-25,2020-04-11,1,70,36.2
3079,2022-05-15,MilkRecording,2022-01-25,2020-04-11,1,110,34.7
3079,2022-05-24,MilkRecording,2022-01-25,2020-04-11,1,119,31.5
3079,2022-06-21,MilkRecording,2022-01-25,2020-04-11,1,147,32.4
3079,2022-07-19,MilkRecording,2022-01-25,2020-04-11,1,175,28.1
3079,2022-07-28,MilkRecording,2022-01-25,2020-04-11,1,184,30.5
3079,2022-08-23,MilkRecording,2022-01-25,2020-04-11,1,210,28.5
3079,2022-09-20,MilkRecording,2022-01-25,2020-04-11,1,238,29.7
3079,2022-10-18,MilkRecording,2022-01-25,2020-04-11,1,266,29.4
3079,2022-10-23,MilkRecording,2022-01-25,2020-04-11,1,271,29.2
3079,2022-11-21,MilkRecording,2022-01-25,2020-04-11,1,300,26.6
3080,2023-03-12,MilkRecording,2023-02-19,2020-04-11,2,21,48.7
3080,2023-04-11,MilkRecording,2023-02-19,2020-04-11,2,51,50
3080,2023-05-09,MilkRecording,2023-02-19,2020-04-11,2,79,45.4
3080,2023-06-05,MilkRecording,2023-02-19,2020-04-11,2,106,43.8
3080,2023-07-03,MilkRecording,2023-02-19,2020-04-11,2,134,41.7
3080,2023-07-31,MilkRecording,2023-02-19,2020-04-11,2,162,39.3
3080,2023-08-28,MilkRecording,2023-02-19,2020-04-11,2,190,33.3
3080,2023-09-25,MilkRecording,2023-02-19,2020-04-11,2,218,27.1
3080,2023-10-23,MilkRecording,2023-02-19,2020-04-11,2,246,23.7
3080,2023-11-20,MilkRecording,2023-02-19,2020-04-11,2,274,18.3
3080,2023-12-19,MilkRecording,2023-02-19,2020-04-11,2,303,26.200000000000003
3085,2022-04-05,MilkRecording,2022-04-04,2020-05-01,1,1,96
3085,2022-05-15,MilkRecording,2022-04-04,2020-05-01,1,41,33.2
3085,2022-05-24,MilkRecording,2022-04-04,2020-05-01,1,50,33.1
3085,2022-06-21,MilkRecording,2022-04-04,2020-05-01,1,78,33.3
3085,2022-07-19,MilkRecording,2022-04-04,2020-05-01,1,106,32.3
3085,2022-07-28,MilkRecording,2022-04-04,2020-05-01,1,115,31.5
3085,2022-08-23,MilkRecording,2022-04-04,2020-05-01,1,141,31.6
3085,2022-09-20,MilkRecording,2022-04-04,2020-05-01,1,169,21.2
3085,2022-10-18,MilkRecording,2022-04-04,2020-05-01,1,197,30
3085,2022-10-23,MilkRecording,2022-04-04,2020-05-01,1,202,30.8
3085,2022-11-21,MilkRecording,2022-04-04,2020-05-01,1,231,27.6
3085,2022-12-18,MilkRecording,2022-04-04,2020-05-01,1,258,25.6
3085,2023-01-15,MilkRecording,2022-04-04,2020-05-01,1,286,26.7
3086,2023-06-05,MilkRecording,2023-05-20,2020-05-01,2,16,43.8
3086,2023-07-03,MilkRecording,2023-05-20,2020-05-01,2,44,50.6
3086,2023-07-31,MilkRecording,2023-05-20,2020-05-01,2,72,50.6
3086,2023-08-28,MilkRecording,2023-05-20,2020-05-01,2,100,47
3086,2023-09-25,MilkRecording,2023-05-20,2020-05-01,2,128,43.2
3086,2023-10-23,MilkRecording,2023-05-20,2020-05-01,2,156,40.6
3086,2023-11-20,MilkRecording,2023-05-20,2020-05-01,2,184,38.7
3086,2023-12-19,MilkRecording,2023-05-20,2020-05-01,2,213,72.6
3086,2024-01-22,MilkRecording,2023-05-20,2020-05-01,2,247,29.3
3086,2024-02-19,MilkRecording,2023-05-20,2020-05-01,2,275,29.8
3086,2024-03-17,MilkRecording,2023-05-20,2020-05-01,2,302,28.2
3110,2021-05-25,MilkRecording,2021-05-16,2015-09-09,4,9,36
3110,2021-06-22,MilkRecording,2021-05-16,2015-09-09,4,37,49.5
3110,2021-07-20,MilkRecording,2021-05-16,2015-09-09,4,65,46.5
3110,2021-08-25,MilkRecording,2021-05-16,2015-09-09,4,101,40.5
3110,2021-09-22,MilkRecording,2021-05-16,2015-09-09,4,129,33.1
3110,2021-10-19,MilkRecording,2021-05-16,2015-09-09,4,156,30.2
3110,2021-11-16,MilkRecording,2021-05-16,2015-09-09,4,184,25.2
3110,2021-12-14,MilkRecording,2021-05-16,2015-09-09,4,212,25.7
3110,2022-01-11,MilkRecording,2021-05-16,2015-09-09,4,240,24.6
3110,2022-02-08,MilkRecording,2021-05-16,2015-09-09,4,268,26.1
3110,2022-03-08,MilkRecording,2021-05-16,2015-09-09,4,296,27.2
3125,2021-06-22,MilkRecording,2021-06-14,2016-01-01,4,8,40.4
3125,2021-07-20,MilkRecording,2021-06-14,2016-01-01,4,36,49.6
3125,2021-08-25,MilkRecording,2021-06-14,2016-01-01,4,72,45.2
3125,2021-09-22,MilkRecording,2021-06-14,2016-01-01,4,100,43.5
3125,2021-10-19,MilkRecording,2021-06-14,2016-01-01,4,127,37.2
3125,2021-11-16,MilkRecording,2021-06-14,2016-01-01,4,155,38.2
3125,2021-12-14,MilkRecording,2021-06-14,2016-01-01,4,183,32.8
3125,2022-01-11,MilkRecording,2021-06-14,2016-01-01,4,211,21.8
3125,2022-02-08,MilkRecording,2021-06-14,2016-01-01,4,239,30.5
3125,2022-03-08,MilkRecording,2021-06-14,2016-01-01,4,267,28.7
3125,2022-04-05,MilkRecording,2021-06-14,2016-01-01,4,295,31.6
3130,2022-09-20,MilkRecording,2022-09-09,2016-02-16,5,11,38.1
3130,2022-10-18,MilkRecording,2022-09-09,2016-02-16,5,39,44
3130,2022-10-23,MilkRecording,2022-09-09,2016-02-16,5,44,45.6
3130,2022-11-21,MilkRecording,2022-09-09,2016-02-16,5,73,46.2
3130,2022-12-18,MilkRecording,2022-09-09,2016-02-16,5,100,41.4
3130,2023-01-15,MilkRecording,2022-09-09,2016-02-16,5,128,41.8
3130,2023-02-13,MilkRecording,2022-09-09,2016-02-16,5,157,36.9
3130,2023-03-12,MilkRecording,2022-09-09,2016-02-16,5,184,35
3130,2023-04-11,MilkRecording,2022-09-09,2016-02-16,5,214,34.3
3130,2023-05-09,MilkRecording,2022-09-09,2016-02-16,5,242,33
3130,2023-06-05,MilkRecording,2022-09-09,2016-02-16,5,269,32
3130,2023-07-03,MilkRecording,2022-09-09,2016-02-16,5,297,31.6
3134,2020-06-23,MilkRecording,2020-06-15,2016-03-12,3,8,44.3
3134,2020-07-21,MilkRecording,2020-06-15,2016-03-12,3,36,60.8
3134,2020-08-18,MilkRecording,2020-06-15,2016-03-12,3,64,55.6
3134,2020-09-15,MilkRecording,2020-06-15,2016-03-12,3,92,51.4
3134,2020-10-14,MilkRecording,2020-06-15,2016-03-12,3,121,44.6
3134,2020-11-10,MilkRecording,2020-06-15,2016-03-12,3,148,39.6
3134,2020-12-08,MilkRecording,2020-06-15,2016-03-12,3,176,33.9
3134,2021-01-05,MilkRecording,2020-06-15,2016-03-12,3,204,33.9
3134,2021-02-02,MilkRecording,2020-06-15,2016-03-12,3,232,30.8
3134,2021-03-02,MilkRecording,2020-06-15,2016-03-12,3,260,24.8
3134,2021-03-30,MilkRecording,2020-06-15,2016-03-12,3,288,26.3
3138,2021-05-25,MilkRecording,2021-05-07,2016-05-21,4,18,54.5
3138,2021-06-22,MilkRecording,2021-05-07,2016-05-21,4,46,56.2
3138,2021-07-20,MilkRecording,2021-05-07,2016-05-21,4,74,53.7
3138,2021-08-25,MilkRecording,2021-05-07,2016-05-21,4,110,44
3138,2021-09-22,MilkRecording,2021-05-07,2016-05-21,4,138,34.2
3138,2021-10-19,MilkRecording,2021-05-07,2016-05-21,4,165,32.3
3138,2021-11-16,MilkRecording,2021-05-07,2016-05-21,4,193,30.4
3138,2021-12-14,MilkRecording,2021-05-07,2016-05-21,4,221,27.5
3138,2022-01-11,MilkRecording,2021-05-07,2016-05-21,4,249,28.5
3138,2022-02-08,MilkRecording,2021-05-07,2016-05-21,4,277,28.2
3138,2022-03-08,MilkRecording,2021-05-07,2016-05-21,4,305,26.2
3139,2022-07-19,MilkRecording,2022-06-22,2016-05-21,5,27,56.8
3139,2022-07-28,MilkRecording,2022-06-22,2016-05-21,5,36,57.9
